match_id,team,player,player_id,status,category,start_date,end_date,availability,minutes_limit,impact_score,source,updated_at
,Egypt,Zizo,,available,squad-status,,,1.0,90,62.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,Egypt,Mohamed Alaa,,available,squad-status,,,1.0,90,51.17,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Alireza Beiranvand,,available,squad-status,,,1.0,90,99.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Saleh Hardani,,available,squad-status,,,1.0,90,52.99,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Ehsan Hajsafi,,available,squad-status,,,1.0,90,99.47,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Shojae Khalilzadeh,,available,squad-status,,,1.0,90,35.52,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Milad Mohammadi,,available,squad-status,,,1.0,90,98.14,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Saeid Ezatolahi,,available,squad-status,,,1.0,90,38.83,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Alireza Jahanbakhsh,,available,squad-status,,,1.0,90,104.36,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Mohammad Mohebi,,available,squad-status,,,1.0,90,95.51,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Mehdi Taremi,,available,squad-status,,,1.0,90,112.76,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Mehdi Ghayedi,,available,squad-status,,,1.0,90,94.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Ali Alipour,,available,squad-status,,,1.0,90,53.73,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Payam Niazmand,,available,squad-status,,,1.0,90,52.33,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Hossein Kanaanizadegan,,available,squad-status,,,1.0,90,37.11,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Saman Ghoddos,,available,squad-status,,,1.0,90,97.65,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Rouzbeh Cheshmi,,available,squad-status,,,1.0,90,33.31,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Mehdi Torabi,,available,squad-status,,,1.0,90,95.31,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Aria Yousefi,,available,squad-status,,,1.0,90,29.26,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Amirhossein Hosseinzadeh,,available,squad-status,,,1.0,90,88.69,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Ali Nemati,,available,squad-status,,,1.0,90,52.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Shahriyar Moghanlou,,available,squad-status,,,1.0,90,30.39,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Mohammad Ghorbani,,available,squad-status,,,1.0,90,53.25,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Hossein Hosseini,,available,squad-status,,,1.0,90,29.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Ramin Rezaeian,,available,squad-status,,,1.0,90,95.69,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Dennis Eckert,,available,squad-status,,,1.0,90,27.3,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Danial Eiri,,available,squad-status,,,1.0,90,50.86,squad-projection,2026-06-05T19:40:23.502261+00:00
,IR Iran,Amirmohammad Razzaghinia,,available,squad-status,,,1.0,90,51.59,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Max Crocombe,,available,squad-status,,,1.0,90,86.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Tim Payne,,available,squad-status,,,1.0,90,90.5,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Francis de Vries,,available,squad-status,,,1.0,90,52.78,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Tyler Bindon,,available,squad-status,,,1.0,90,91.02,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Michael Boxall,,available,squad-status,,,1.0,90,90.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Joe Bell,,available,squad-status,,,1.0,90,92.07,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Matthew Garbett,,available,squad-status,,,1.0,90,55.27,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Marko Stamenić,,available,squad-status,,,1.0,90,93.71,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Chris Wood,,available,squad-status,,,1.0,90,114.44,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Sarpreet Singh,,available,squad-status,,,1.0,90,53.89,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Elijah Just,,available,squad-status,,,1.0,90,95.82,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Alex Paulsen,,available,squad-status,,,1.0,90,51.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Liberato Cacace,,available,squad-status,,,1.0,90,92.26,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Alex Rufer,,available,squad-status,,,1.0,90,53.46,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Nando Pijnaker,,available,squad-status,,,1.0,90,52.63,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Finn Surman,,available,squad-status,,,1.0,90,54.67,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Kosta Barbarouses,,available,squad-status,,,1.0,90,97.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Ben Waine,,available,squad-status,,,1.0,90,55.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Ben Old,,available,squad-status,,,1.0,90,55.37,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Callum McCowatt,,available,squad-status,,,1.0,90,91.9,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Jesse Randall,,available,squad-status,,,1.0,90,52.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Michael Woud,,available,squad-status,,,1.0,90,50.13,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Ryan Thomas,,available,squad-status,,,1.0,90,54.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Callan Elliot,,available,squad-status,,,1.0,90,50.89,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Lachlan Bayliss,,available,squad-status,,,1.0,90,50.26,squad-projection,2026-06-05T19:40:23.502261+00:00
,New Zealand,Tommy Smith,,available,squad-status,,,1.0,90,53.83,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Vozinha,,available,squad-status,,,1.0,90,92.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Stopira,,available,squad-status,,,1.0,90,87.88,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Diney,,available,squad-status,,,1.0,90,31.77,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Roberto Lopes,,available,squad-status,,,1.0,90,54.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Logan Costa,,available,squad-status,,,1.0,90,95.41,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Kevin Pina,,available,squad-status,,,1.0,90,32.07,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Jovane Cabral,,available,squad-status,,,1.0,90,54.78,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,João Paulo,,available,squad-status,,,1.0,90,89.9,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Gilson Benchimol,,available,squad-status,,,1.0,90,31.29,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Jamiro Monteiro,,available,squad-status,,,1.0,90,93.58,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Garry Rodrigues,,available,squad-status,,,1.0,90,93.58,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Márcio Rosa,,available,squad-status,,,1.0,90,50.46,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Sidny Lopes Cabral,,available,squad-status,,,1.0,90,88.05,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Deroy Duarte,,available,squad-status,,,1.0,90,89.78,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Laros Duarte,,available,squad-status,,,1.0,90,52.82,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Yannick Semedo,,available,squad-status,,,1.0,90,50.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Willy Semedo,,available,squad-status,,,1.0,90,90.23,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Telmo Arcanjo,,available,squad-status,,,1.0,90,54.97,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Dailon Livramento,,available,squad-status,,,1.0,90,54.48,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Ryan Mendes,,available,squad-status,,,1.0,90,102.61,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Nuno da Costa,,available,squad-status,,,1.0,90,50.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Steven Moreira,,available,squad-status,,,1.0,90,54.19,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,CJ dos Santos,,available,squad-status,,,1.0,90,51.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Wagner Pina,,available,squad-status,,,1.0,90,90.95,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Kelvin Pires,,available,squad-status,,,1.0,90,49.66,squad-projection,2026-06-05T19:40:23.502261+00:00
,Cabo Verde,Hélio Varela,,available,squad-status,,,1.0,90,53.95,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Nawaf Al-Aqidi,,available,squad-status,,,1.0,90,53.3,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Ali Majrashi,,available,squad-status,,,1.0,90,53.95,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Ali Lajami,,available,squad-status,,,1.0,90,53.41,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Abdulelah Al-Amri,,available,squad-status,,,1.0,90,90.87,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Hassan Al-Tambakti,,available,squad-status,,,1.0,90,34.37,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Nasser Al-Dawsari,,available,squad-status,,,1.0,90,90.23,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Musab Al-Juwayr,,available,squad-status,,,1.0,90,94.45,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Ayman Yahya,,available,squad-status,,,1.0,90,54.9,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Firas Al-Buraikan,,available,squad-status,,,1.0,90,104.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Salem Al-Dawsari,,available,squad-status,,,1.0,90,108.73,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Saleh Al-Shehri,,available,squad-status,,,1.0,90,96.6,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Saud Abdulhamid,,available,squad-status,,,1.0,90,99.54,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Nawaf Boushal,,available,squad-status,,,1.0,90,87.76,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Hassan Kadesh,,available,squad-status,,,1.0,90,51.75,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Abdullah Al-Khaibari,,available,squad-status,,,1.0,90,89.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Ziyad Al-Johani,,available,squad-status,,,1.0,90,52.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Khalid Al-Ghannam,,available,squad-status,,,1.0,90,51.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Alaa Al-Hejji,,available,squad-status,,,1.0,90,27.44,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Abdullah Al-Hamdan,,available,squad-status,,,1.0,90,57.32,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Sultan Mandash,,available,squad-status,,,1.0,90,50.15,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Mohammed Al-Owais,,available,squad-status,,,1.0,90,92.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Ahmed Al-Kassar,,available,squad-status,,,1.0,90,49.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Mohamed Kanno,,available,squad-status,,,1.0,90,99.89,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Moteb Al-Harbi,,available,squad-status,,,1.0,90,52.7,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Jehad Thakri,,available,squad-status,,,1.0,90,51.51,squad-projection,2026-06-05T19:40:23.502261+00:00
,Saudi Arabia,Mohammed Abu Al-Shamat,,available,squad-status,,,1.0,90,52.13,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,David Raya,,available,squad-status,,,1.0,90,58.33,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Marc Pubill,,available,squad-status,,,1.0,90,56.54,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Álex Grimaldo,,available,squad-status,,,1.0,90,28.96,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Eric García,,available,squad-status,,,1.0,90,59.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Marcos Llorente,,available,squad-status,,,1.0,90,59.32,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Mikel Merino,,available,squad-status,,,1.0,90,101.92,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Ferran Torres,,available,squad-status,,,1.0,90,110.17,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Fabián Ruiz,,available,squad-status,,,1.0,90,101.42,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Gavi,,available,squad-status,,,1.0,90,61.32,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Dani Olmo,,available,squad-status,,,1.0,90,106.37,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Yéremy Pino,,available,squad-status,,,1.0,90,60.2,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Pedro Porro,,available,squad-status,,,1.0,90,59.14,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Joan Garcia,,available,squad-status,,,1.0,90,57.29,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Aymeric Laporte,,available,squad-status,,,1.0,90,97.79,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Álex Baena,,available,squad-status,,,1.0,90,59.75,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Rodri,,available,squad-status,,,1.0,90,106.76,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Nico Williams,,available,squad-status,,,1.0,90,62.63,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Martín Zubimendi,,available,squad-status,,,1.0,90,62.16,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Lamine Yamal,,available,squad-status,,,1.0,90,64.3,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Pedri,,available,squad-status,,,1.0,90,105.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Mikel Oyarzabal,,available,squad-status,,,1.0,90,107.86,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Pau Cubarsí,,available,squad-status,,,1.0,90,95.93,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Unai Simón,,available,squad-status,,,1.0,90,103.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Marc Cucurella,,available,squad-status,,,1.0,90,97.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Víctor Muñoz,,available,squad-status,,,1.0,90,56.4,squad-projection,2026-06-05T19:40:23.502261+00:00
,Spain,Borja Iglesias,,available,squad-status,,,1.0,90,53.57,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Sergio Rochet,,available,squad-status,,,1.0,90,56.72,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,José María Giménez,,available,squad-status,,,1.0,90,110.3,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Sebastián Cáceres,,available,squad-status,,,1.0,90,56.75,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Ronald Araújo,,available,squad-status,,,1.0,90,95.95,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Manuel Ugarte,,available,squad-status,,,1.0,90,98.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Rodrigo Bentancur,,available,squad-status,,,1.0,90,106.89,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Nicolás de la Cruz,,available,squad-status,,,1.0,90,96.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Federico Valverde,,available,squad-status,,,1.0,90,113.07,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Darwin Núñez,,available,squad-status,,,1.0,90,102.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Giorgian de Arrascaeta,,available,squad-status,,,1.0,90,105.3,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Facundo Pellistri,,available,squad-status,,,1.0,90,95.57,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Santiago Mele,,available,squad-status,,,1.0,90,53.15,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Guillermo Varela,,available,squad-status,,,1.0,90,54.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Agustín Canobbio,,available,squad-status,,,1.0,90,56.64,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Emiliano Martínez,,available,squad-status,,,1.0,90,55.44,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Mathías Olivera,,available,squad-status,,,1.0,90,97.19,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Matías Viña,,available,squad-status,,,1.0,90,59.12,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Brian Rodríguez,,available,squad-status,,,1.0,90,59.47,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Rodrigo Aguirre,,available,squad-status,,,1.0,90,54.14,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Maximiliano Araújo,,available,squad-status,,,1.0,90,31.65,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Federico Viñas,,available,squad-status,,,1.0,90,55.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Joaquín Piquerez,,available,squad-status,,,1.0,90,57.73,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Fernando Muslera,,available,squad-status,,,1.0,90,100.66,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Santiago Bueno,,available,squad-status,,,1.0,90,55.9,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Juan Manuel Sanabria,,available,squad-status,,,1.0,90,54.08,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uruguay,Rodrigo Zalazar,,available,squad-status,,,1.0,90,58.08,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Brice Samba,,available,squad-status,,,1.0,90,54.73,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Malo Gusto,,available,squad-status,,,1.0,90,58.17,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Lucas Digne,,available,squad-status,,,1.0,90,61.68,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Dayot Upamecano,,available,squad-status,,,1.0,90,101.62,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Jules Koundé,,available,squad-status,,,1.0,90,103.14,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Manu Koné,,available,squad-status,,,1.0,90,59.2,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Ousmane Dembélé,,available,squad-status,,,1.0,90,108.73,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Aurélien Tchouaméni,,available,squad-status,,,1.0,90,103.84,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Marcus Thuram,,available,squad-status,,,1.0,90,100.28,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Kylian Mbappé,,available,squad-status,,,1.0,90,124.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Michael Olise,,available,squad-status,,,1.0,90,62.11,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Bradley Barcola,,available,squad-status,,,1.0,90,61.07,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,N'Golo Kanté,,available,squad-status,,,1.0,90,100.69,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Adrien Rabiot,,available,squad-status,,,1.0,90,103.83,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Ibrahima Konaté,,available,squad-status,,,1.0,90,61.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Mike Maignan,,available,squad-status,,,1.0,90,98.27,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,William Saliba,,available,squad-status,,,1.0,90,100.98,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Warren Zaïre-Emery,,available,squad-status,,,1.0,90,59.88,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Théo Hernandez,,available,squad-status,,,1.0,90,100.45,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Désiré Doué,,available,squad-status,,,1.0,90,60.17,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Lucas Hernandez,,available,squad-status,,,1.0,90,61.48,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Jean-Philippe Mateta,,available,squad-status,,,1.0,90,57.39,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Robin Risser,,available,squad-status,,,1.0,90,56.66,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Rayan Cherki,,available,squad-status,,,1.0,90,59.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Maghnes Akliouche,,available,squad-status,,,1.0,90,58.66,squad-projection,2026-06-05T19:40:23.502261+00:00
,France,Maxence Lacroix,,available,squad-status,,,1.0,90,57.81,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Fahad Talib,,available,squad-status,,,1.0,90,52.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Rebin Sulaka,,available,squad-status,,,1.0,90,87.47,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Hussein Ali,,available,squad-status,,,1.0,90,52.43,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Zaid Tahseen,,available,squad-status,,,1.0,90,86.14,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Akam Hashim,,available,squad-status,,,1.0,90,29.12,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Manaf Younis,,available,squad-status,,,1.0,90,53.4,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Youssef Amyn,,available,squad-status,,,1.0,90,85.93,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Ibrahim Bayesh,,available,squad-status,,,1.0,90,99.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Ali Al-Hamadi,,available,squad-status,,,1.0,90,54.83,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Mohanad Ali,,available,squad-status,,,1.0,90,104.53,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Ahmed Qasem,,available,squad-status,,,1.0,90,53.14,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Jalal Hassan,,available,squad-status,,,1.0,90,97.84,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Ali Yousif,,available,squad-status,,,1.0,90,49.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Zidane Iqbal,,available,squad-status,,,1.0,90,87.12,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Ahmed Yahya,,available,squad-status,,,1.0,90,52.13,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Amir Al-Ammari,,available,squad-status,,,1.0,90,92.7,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Ali Jasim,,available,squad-status,,,1.0,90,88.15,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Aymen Hussein,,available,squad-status,,,1.0,90,107.25,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Kevin Yakob,,available,squad-status,,,1.0,90,51.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Aimar Sher,,available,squad-status,,,1.0,90,52.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Marko Farji,,available,squad-status,,,1.0,90,53.25,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Ahmed Basil,,available,squad-status,,,1.0,90,29.24,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Merchas Doski,,available,squad-status,,,1.0,90,89.63,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Zaid Ismail,,available,squad-status,,,1.0,90,50.37,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Mustafa Saadoon,,available,squad-status,,,1.0,90,51.15,squad-projection,2026-06-05T19:40:23.502261+00:00
,Iraq,Frans Putros,,available,squad-status,,,1.0,90,30.91,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Ørjan Nyland,,available,squad-status,,,1.0,90,96.9,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Morten Thorsby,,available,squad-status,,,1.0,90,56.92,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Kristoffer Ajer,,available,squad-status,,,1.0,90,101.24,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Leo Østigård,,available,squad-status,,,1.0,90,96.99,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,David Møller Wolfe,,available,squad-status,,,1.0,90,92.11,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Patrick Berg,,available,squad-status,,,1.0,90,96.53,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Alexander Sørloth,,available,squad-status,,,1.0,90,111.97,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Sander Berge,,available,squad-status,,,1.0,90,105.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Erling Haaland,,available,squad-status,,,1.0,90,115.63,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Martin Ødegaard,,available,squad-status,,,1.0,90,108.81,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Jørgen Strand Larsen,,available,squad-status,,,1.0,90,61.83,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Sander Tangvik,,available,squad-status,,,1.0,90,52.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Egil Selvik,,available,squad-status,,,1.0,90,52.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Fredrik Aursnes,,available,squad-status,,,1.0,90,58.55,squad-projection,2026-06-05T19:40:23.502261+00:00
